1371105600.000000 0.101519
1371108000.000000 0.106031
1371110400.000000 0.113397
1371112800.000000 0.123396
1371115200.000000 0.135721
1371117600.000000 0.150000
1371120000.000000 0.165798
1371122400.000000 0.182635
1371124800.000000 0.200000
1371127200.000000 0.217365
1371129600.000000 0.234202
1371132000.000000 0.250000
1371134400.000000 0.264279
1371136800.000000 0.276604
1371139200.000000 0.286603
1371141600.000000 0.293969
1371144000.000000 0.298481
1371146400.000000 0.300000
1371148800.000000 0.298481
1371151200.000000 0.293969
1371153600.000000 0.286603
1371156000.000000 0.276604
1371158400.000000 0.264279
1371160800.000000 0.250000
1371163200.000000 0.234202
1371165600.000000 0.217365
1371168000.000000 0.200000
1371170400.000000 0.182635
1371172800.000000 0.165798
1371175200.000000 0.150000
1371177600.000000 0.135721
1371180000.000000 0.123396
1371182400.000000 0.113397
1371184800.000000 0.106031
1371187200.000000 0.101519
1371189600.000000 0.100000
1371192000.000000 0.101519
1371194400.000000 0.106031
1371196800.000000 0.113397
1371199200.000000 0.123396
1371201600.000000 0.135721
1371204000.000000 0.150000
1371206400.000000 0.165798
1371208800.000000 0.182635
1371211200.000000 0.200000
1371213600.000000 0.217365
1371216000.000000 0.234202
1371218400.000000 0.250000
1371220800.000000 0.264279
1371223200.000000 0.276604
1371225600.000000 0.286603
1371228000.000000 0.293969
1371230400.000000 0.298481
1371232800.000000 0.300000
1371235200.000000 0.298481
1371237600.000000 0.293969
1371240000.000000 0.286603
1371242400.000000 0.276604
1371244800.000000 0.264279
1371247200.000000 0.250000
1371249600.000000 0.234202
1371252000.000000 0.217365
1371254400.000000 0.200000
1371256800.000000 0.182635
1371259200.000000 0.165798
1371261600.000000 0.150000
1371264000.000000 0.135721
1371266400.000000 0.123396
1371268800.000000 0.113397
1371271200.000000 0.106031
1371273600.000000 0.101519
1371276000.000000 0.100000
1371278400.000000 0.101519
1371280800.000000 0.106031
1371283200.000000 0.113397
1371285600.000000 0.123396
1371288000.000000 0.135721
1371290400.000000 0.150000
1371292800.000000 0.165798
1371295200.000000 0.182635
1371297600.000000 0.200000
1371300000.000000 0.217365
1371302400.000000 0.234202
1371304800.000000 0.250000
1371307200.000000 0.264279
1371309600.000000 0.276604
1371312000.000000 0.286603
1371314400.000000 0.293969
1371316800.000000 0.298481
1371319200.000000 0.300000
1371321600.000000 0.298481
1371324000.000000 0.293969
1371326400.000000 0.286603
1371328800.000000 0.276604
1371331200.000000 0.264279
1371333600.000000 0.250000
1371336000.000000 0.234202
1371338400.000000 0.217365
1371340800.000000 0.200000
1371343200.000000 0.182635
1371345600.000000 0.165798
1371348000.000000 0.150000
1371350400.000000 0.135721
1371352800.000000 0.123396
1371355200.000000 0.113397
1371357600.000000 0.106031
1371360000.000000 0.101519
1371362400.000000 0.100000
1371364800.000000 0.101519
1371367200.000000 0.106031
1371369600.000000 0.113397
1371372000.000000 0.123396
1371374400.000000 0.135721
1371376800.000000 0.150000
1371379200.000000 0.165798
1371381600.000000 0.182635
1371384000.000000 0.200000
1371386400.000000 0.217365
1371388800.000000 0.234202
1371391200.000000 0.250000
1371393600.000000 0.264279
1371396000.000000 0.276604
1371398400.000000 0.286603
1371400800.000000 0.293969
1371403200.000000 0.298481
1371405600.000000 0.300000
1371408000.000000 0.298481
1371410400.000000 0.293969
1371412800.000000 0.286603
1371415200.000000 0.276604
1371417600.000000 0.264279
1371420000.000000 0.250000
1371422400.000000 0.234202
1371424800.000000 0.217365
1371427200.000000 0.200000
1371429600.000000 0.182635
1371432000.000000 0.165798
1371434400.000000 0.150000
1371436800.000000 0.135721
1371439200.000000 0.123396
1371441600.000000 0.113397
1371444000.000000 0.106031
1371446400.000000 0.101519
1371448800.000000 0.100000
1371451200.000000 0.101519
1371453600.000000 0.106031
1371456000.000000 0.113397
1371458400.000000 0.123396
1371460800.000000 0.135721
1371463200.000000 0.150000
1371465600.000000 0.165798
1371468000.000000 0.182635
1371470400.000000 0.200000
1371472800.000000 0.217365
1371475200.000000 0.234202
1371477600.000000 0.250000
1371480000.000000 0.264279
1371482400.000000 0.276604
1371484800.000000 0.286603
1371487200.000000 0.293969
1371489600.000000 0.298481
1371492000.000000 0.300000
1371494400.000000 0.298481
1371496800.000000 0.293969
1371499200.000000 0.286603
1371501600.000000 0.276604
1371504000.000000 0.264279
1371506400.000000 0.250000
1371508800.000000 0.234202
1371511200.000000 0.217365
1371513600.000000 0.200000
1371516000.000000 0.182635
1371518400.000000 0.165798
1371520800.000000 0.150000
1371523200.000000 0.135721
1371525600.000000 0.123396
1371528000.000000 0.113397
1371530400.000000 0.106031
1371532800.000000 0.101519
1371535200.000000 0.100000
1371537600.000000 0.101519
1371540000.000000 0.106031
1371542400.000000 0.113397
1371544800.000000 0.123396
1371547200.000000 0.135721
1371549600.000000 0.150000
1371552000.000000 0.165798
1371554400.000000 0.182635
1371556800.000000 0.200000
1371559200.000000 0.217365
1371561600.000000 0.234202
1371564000.000000 0.250000
1371566400.000000 0.264279
1371568800.000000 0.276604
1371571200.000000 0.286603
1371573600.000000 0.293969
1371576000.000000 0.298481
1371578400.000000 0.300000
1371580800.000000 0.298481
1371583200.000000 0.293969
1371585600.000000 0.286603
1371588000.000000 0.276604
1371590400.000000 0.264279
1371592800.000000 0.250000
1371595200.000000 0.234202
1371597600.000000 0.217365
1371600000.000000 0.200000
1371602400.000000 0.182635
1371604800.000000 0.165798
1371607200.000000 0.150000
1371609600.000000 0.135721
1371612000.000000 0.123396
1371614400.000000 0.113397
1371616800.000000 0.106031
1371619200.000000 0.101519
1371621600.000000 0.100000
1371624000.000000 0.101519
1371626400.000000 0.106031
1371628800.000000 0.113397
1371631200.000000 0.123396
1371633600.000000 0.135721
1371636000.000000 0.150000
1371638400.000000 0.165798
1371640800.000000 0.182635
1371643200.000000 0.200000
1371645600.000000 0.217365
1371648000.000000 0.234202
1371650400.000000 0.250000
1371652800.000000 0.264279
1371655200.000000 0.276604
1371657600.000000 0.286603
1371660000.000000 0.293969
1371662400.000000 0.298481
1371664800.000000 0.300000
1371667200.000000 0.298481
1371669600.000000 0.293969
1371672000.000000 0.286603
1371674400.000000 0.276604
1371676800.000000 0.264279
1371679200.000000 0.250000
1371681600.000000 0.234202
1371684000.000000 0.217365
1371686400.000000 0.200000
1371688800.000000 0.182635
1371691200.000000 0.165798
1371693600.000000 0.150000
1371696000.000000 0.135721
1371698400.000000 0.123396
1371700800.000000 0.113397
1371703200.000000 0.106031
1371705600.000000 0.101519
1371708000.000000 0.100000
1371710400.000000 0.101519
1371712800.000000 0.106031
1371715200.000000 0.113397
1371717600.000000 0.123396
1371720000.000000 0.135721
1371722400.000000 0.150000
1371724800.000000 0.165798
1371727200.000000 0.182635
1371729600.000000 0.200000
1371732000.000000 0.217365
1371734400.000000 0.234202
1371736800.000000 0.250000
1371739200.000000 0.264279
1371741600.000000 0.276604
1371744000.000000 0.286603
1371746400.000000 0.293969
1371748800.000000 0.298481
1371751200.000000 0.300000
1371753600.000000 0.298481
1371756000.000000 0.293969
1371758400.000000 0.286603
1371760800.000000 0.276604
1371763200.000000 0.264279
1371765600.000000 0.250000
1371768000.000000 0.234202
1371770400.000000 0.217365
1371772800.000000 0.200000
1371775200.000000 0.182635
1371777600.000000 0.165798
1371780000.000000 0.150000
1371782400.000000 0.135721
1371784800.000000 0.123396
1371787200.000000 0.113397
1371789600.000000 0.106031
1371792000.000000 0.101519
1371794400.000000 0.100000
1371796800.000000 0.101519
1371799200.000000 0.106031
1371801600.000000 0.113397
1371804000.000000 0.123396
1371806400.000000 0.135721
1371808800.000000 0.150000
1371811200.000000 0.165798
1371813600.000000 0.182635
1371816000.000000 0.200000
1371818400.000000 0.217365
1371820800.000000 0.234202
1371823200.000000 0.250000
1371825600.000000 0.264279
1371828000.000000 0.276604
1371830400.000000 0.286603
1371832800.000000 0.293969
1371835200.000000 0.298481
1371837600.000000 0.300000
1371840000.000000 0.298481
1371842400.000000 0.293969
1371844800.000000 0.286603
1371847200.000000 0.276604
1371849600.000000 0.264279
1371852000.000000 0.250000
1371854400.000000 0.234202
1371856800.000000 0.217365
1371859200.000000 0.200000
1371861600.000000 0.182635
1371864000.000000 0.165798
1371866400.000000 0.150000
1371868800.000000 0.135721
1371871200.000000 0.123396
1371873600.000000 0.113397
1371876000.000000 0.106031
1371878400.000000 0.101519
1371880800.000000 0.100000
1371883200.000000 0.101519
1371885600.000000 0.106031
1371888000.000000 0.113397
1371890400.000000 0.123396
1371892800.000000 0.135721
1371895200.000000 0.150000
1371897600.000000 0.165798
1371900000.000000 0.182635
1371902400.000000 0.200000
1371904800.000000 0.217365
1371907200.000000 0.234202
1371909600.000000 0.250000
1371912000.000000 0.264279
1371914400.000000 0.276604
1371916800.000000 0.286603
1371919200.000000 0.293969
1371921600.000000 0.298481
1371924000.000000 0.300000
1371926400.000000 0.298481
1371928800.000000 0.293969
1371931200.000000 0.286603
1371933600.000000 0.276604
1371936000.000000 0.264279
1371938400.000000 0.250000
1371940800.000000 0.234202
1371943200.000000 0.217365
1371945600.000000 0.200000
1371948000.000000 0.182635
1371950400.000000 0.165798
1371952800.000000 0.150000
1371955200.000000 0.135721
1371957600.000000 0.123396
1371960000.000000 0.113397
1371962400.000000 0.106031
1371964800.000000 0.101519
1371967200.000000 0.100000
1371969600.000000 0.101519
1371972000.000000 0.106031
1371974400.000000 0.113397
1371976800.000000 0.123396
1371979200.000000 0.135721
1371981600.000000 0.150000
1371984000.000000 0.165798
1371986400.000000 0.182635
1371988800.000000 0.200000
1371991200.000000 0.217365
1371993600.000000 0.234202
1371996000.000000 0.250000
1371998400.000000 0.264279
1372000800.000000 0.276604
1372003200.000000 0.286603
1372005600.000000 0.293969
1372008000.000000 0.298481
1372010400.000000 0.300000
1372012800.000000 0.298481
1372015200.000000 0.293969
1372017600.000000 0.286603
1372020000.000000 0.276604
1372022400.000000 0.264279
1372024800.000000 0.250000
1372027200.000000 0.234202
1372029600.000000 0.217365
1372032000.000000 0.200000
1372034400.000000 0.182635
1372036800.000000 0.165798
1372039200.000000 0.150000
1372041600.000000 0.135721
1372044000.000000 0.123396
1372046400.000000 0.113397
1372048800.000000 0.106031
1372051200.000000 0.101519
1372053600.000000 0.100000
1372056000.000000 0.101519
1372058400.000000 0.106031
1372060800.000000 0.113397
1372063200.000000 0.123396
1372065600.000000 0.135721
1372068000.000000 0.150000
1372070400.000000 0.165798
1372072800.000000 0.182635
1372075200.000000 0.200000
1372077600.000000 0.217365
1372080000.000000 0.234202
1372082400.000000 0.250000
1372084800.000000 0.264279
1372087200.000000 0.276604
1372089600.000000 0.286603
1372092000.000000 0.293969
1372094400.000000 0.298481
1372096800.000000 0.300000
1372099200.000000 0.298481
1372101600.000000 0.293969
1372104000.000000 0.286603
1372106400.000000 0.276604
1372108800.000000 0.264279
1372111200.000000 0.250000
1372113600.000000 0.234202
1372116000.000000 0.217365
1372118400.000000 0.200000
1372120800.000000 0.182635
1372123200.000000 0.165798
1372125600.000000 0.150000
1372128000.000000 0.135721
1372130400.000000 0.123396
1372132800.000000 0.113397
1372135200.000000 0.106031
1372137600.000000 0.101519
1372140000.000000 0.100000
1372142400.000000 0.101519
1372144800.000000 0.106031
1372147200.000000 0.113397
1372149600.000000 0.123396
1372152000.000000 0.135721
1372154400.000000 0.150000
1372156800.000000 0.165798
1372159200.000000 0.182635
1372161600.000000 0.200000
1372164000.000000 0.217365
1372166400.000000 0.234202
1372168800.000000 0.250000
1372171200.000000 0.264279
1372173600.000000 0.276604
1372176000.000000 0.286603
1372178400.000000 0.293969
1372180800.000000 0.298481
1372183200.000000 0.300000
1372185600.000000 0.298481
1372188000.000000 0.293969
1372190400.000000 0.286603
1372192800.000000 0.276604
1372195200.000000 0.264279
1372197600.000000 0.250000
1372200000.000000 0.234202
1372202400.000000 0.217365
1372204800.000000 0.200000
1372207200.000000 0.182635
1372209600.000000 0.165798
1372212000.000000 0.150000
1372214400.000000 0.135721
1372216800.000000 0.123396
1372219200.000000 0.113397
1372221600.000000 0.106031
1372224000.000000 0.101519
1372226400.000000 0.100000
1372228800.000000 0.101519
1372231200.000000 0.106031
1372233600.000000 0.113397
1372236000.000000 0.123396
1372238400.000000 0.135721
1372240800.000000 0.150000
1372243200.000000 0.165798
1372245600.000000 0.182635
1372248000.000000 0.200000
1372250400.000000 0.217365
1372252800.000000 0.234202
1372255200.000000 0.250000
1372257600.000000 0.264279
1372260000.000000 0.276604
1372262400.000000 0.286603
1372264800.000000 0.293969
1372267200.000000 0.298481
1372269600.000000 0.300000
1372272000.000000 0.298481
1372274400.000000 0.293969
1372276800.000000 0.286603
1372279200.000000 0.276604
1372281600.000000 0.264279
1372284000.000000 0.250000
1372286400.000000 0.234202
1372288800.000000 0.217365
1372291200.000000 0.200000
1372293600.000000 0.182635
1372296000.000000 0.165798
1372298400.000000 0.150000
1372300800.000000 0.135721
1372303200.000000 0.123396
1372305600.000000 0.113397
1372308000.000000 0.106031
1372310400.000000 0.101519
1372312800.000000 0.100000
1372315200.000000 0.101519
1372317600.000000 0.106031
1372320000.000000 0.113397
1372322400.000000 0.123396
1372324800.000000 0.135721
1372327200.000000 0.150000
1372329600.000000 0.165798
1372332000.000000 0.182635
1372334400.000000 0.200000
1372336800.000000 0.217365
1372339200.000000 0.234202
1372341600.000000 0.250000
1372344000.000000 0.264279
1372346400.000000 0.276604
1372348800.000000 0.286603
1372351200.000000 0.293969
1372353600.000000 0.298481
1372356000.000000 0.300000
1372358400.000000 0.298481
1372360800.000000 0.293969
1372363200.000000 0.286603
1372365600.000000 0.276604
1372368000.000000 0.264279
1372370400.000000 0.250000
1372372800.000000 0.234202
1372375200.000000 0.217365
1372377600.000000 0.200000
1372380000.000000 0.182635
1372382400.000000 0.165798
1372384800.000000 0.150000
1372387200.000000 0.135721
1372389600.000000 0.123396
1372392000.000000 0.113397
1372394400.000000 0.106031
1372396800.000000 0.101519
1372399200.000000 0.100000
1372401600.000000 0.101519
1372404000.000000 0.106031
1372406400.000000 0.113397
1372408800.000000 0.123396
1372411200.000000 0.135721
1372413600.000000 0.150000
1372416000.000000 0.165798
1372418400.000000 0.182635
1372420800.000000 0.200000
1372423200.000000 0.217365
1372425600.000000 0.234202
1372428000.000000 0.250000
1372430400.000000 0.264279
1372432800.000000 0.276604
1372435200.000000 0.286603
1372437600.000000 0.293969
1372440000.000000 0.298481
1372442400.000000 0.300000
1372444800.000000 0.298481
1372447200.000000 0.293969
1372449600.000000 0.286603
1372452000.000000 0.276604
1372454400.000000 0.264279
1372456800.000000 0.250000
1372459200.000000 0.234202
1372461600.000000 0.217365
1372464000.000000 0.200000
1372466400.000000 0.182635
1372468800.000000 0.165798
1372471200.000000 0.150000
1372473600.000000 0.135721
1372476000.000000 0.123396
1372478400.000000 0.113397
1372480800.000000 0.106031
1372483200.000000 0.101519
1372485600.000000 0.100000
1372488000.000000 0.101519
1372490400.000000 0.106031
1372492800.000000 0.113397
1372495200.000000 0.123396
1372497600.000000 0.135721
1372500000.000000 0.150000
1372502400.000000 0.165798
1372504800.000000 0.182635
1372507200.000000 0.200000
1372509600.000000 0.200000
1372512000.000000 0.217365
1372514400.000000 0.234202
1372516800.000000 0.250000
1372519200.000000 0.264279
1372521600.000000 0.276604
1372524000.000000 0.286603
1372526400.000000 0.293969
1372528800.000000 0.298481
1372531200.000000 0.300000
1372533600.000000 0.298481
1372536000.000000 0.293969
1372538400.000000 0.286603
1372540800.000000 0.276604
1372543200.000000 0.264279
1372545600.000000 0.250000
1372548000.000000 0.234202
1372550400.000000 0.217365
1372552800.000000 0.200000
1372555200.000000 0.182635
1372557600.000000 0.165798
1372560000.000000 0.150000
1372562400.000000 0.135721
1372564800.000000 0.123396
1372567200.000000 0.113397
1372569600.000000 0.106031
1372572000.000000 0.101519
